pos,neg,neu,compound
0.0,0.223,0.777,-0.6486
0.0,0.0,1.0,0.0
0.486,0.123,0.391,0.7571
0.0,0.236,0.764,-0.5719
0.194,0.078,0.728,0.5233
0.0,0.0,1.0,0.0
0.0,0.175,0.825,-0.5574
0.039,0.063,0.898,-0.2047
0.0,0.306,0.694,-0.9217
0.031,0.11,0.859,-0.6486
0.0,0.47,0.53,-0.7964
0.098,0.164,0.738,-0.7172
0.039,0.104,0.857,-0.5413
0.0,0.27,0.73,-0.5719
0.227,0.0,0.773,0.8442
0.103,0.356,0.542,-0.8713
0.319,0.219,0.461,0.1867
0.341,0.0,0.659,0.7351
0.262,0.0,0.738,0.4939
0.0,0.187,0.813,-0.6808
0.132,0.312,0.556,-0.6369
0.0,0.0,1.0,0.0
0.118,0.36,0.521,-0.7269
0.0,0.257,0.743,-0.9349
0.152,0.0,0.848,0.3612
0.076,0.31,0.614,-0.7579
0.0,0.0,1.0,0.0
0.173,0.293,0.533,-0.2263
0.0,0.0,1.0,0.0
0.277,0.0,0.723,0.3182
0.0,0.122,0.878,-0.3612
0.328,0.0,0.672,0.6597
0.056,0.071,0.873,-0.1531
0.0,0.492,0.508,-0.4404
0.106,0.247,0.647,-0.5267
0.0,0.439,0.561,-0.9758
0.05,0.113,0.836,-0.5267
0.0,0.282,0.718,-0.7096
0.063,0.571,0.366,-0.9932
0.0,0.164,0.836,-0.6908
0.134,0.0,0.866,0.6068
0.0,0.396,0.604,-0.7096
0.156,0.454,0.39,-0.7269
0.044,0.222,0.734,-0.8934
0.049,0.234,0.718,-0.7184
0.0,0.0,1.0,0.0
0.133,0.246,0.621,-0.7266
0.19,0.0,0.81,0.6597
0.206,0.023,0.771,0.6705
0.14,0.041,0.82,0.7443
0.163,0.252,0.585,-0.8316
0.0,0.0,1.0,0.0
0.0,0.518,0.482,-0.6486
0.238,0.325,0.437,-0.2023
0.036,0.157,0.808,-0.7269
0.0,0.157,0.843,-0.5927
0.0,0.752,0.248,-0.8442
0.589,0.333,0.078,0.5106
0.0,0.0,1.0,0.0
0.288,0.176,0.536,0.233
0.223,0.0,0.777,0.3182
0.0,0.429,0.571,-0.9186
0.0,0.0,1.0,0.0
0.0,0.419,0.581,-0.5574
0.0,0.194,0.806,-0.34
0.0,0.531,0.469,-0.5267
0.0,0.0,1.0,0.0
0.129,0.3,0.571,-0.5571
0.0,0.331,0.669,-0.9503
0.101,0.089,0.81,0.0772
0.0,0.462,0.538,-0.6486
0.0,0.048,0.952,-0.296
0.189,0.0,0.811,0.8934
0.0,0.272,0.728,-0.6808
0.197,0.088,0.715,0.549
0.0,0.161,0.839,-0.7845
0.137,0.081,0.783,0.6222
0.151,0.432,0.417,-0.6597
0.0,0.086,0.914,-0.3089
0.0,0.198,0.802,-0.836
0.048,0.24,0.713,-0.8843
0.0,0.192,0.808,-0.1695
0.264,0.192,0.545,0.4767
0.0,0.133,0.867,-0.25
0.0,0.253,0.747,-0.7269
0.04,0.367,0.593,-0.8847
0.059,0.159,0.781,-0.5739
0.129,0.339,0.533,-0.6932
0.0,0.574,0.426,-0.8957
0.111,0.363,0.526,-0.7003
0.129,0.074,0.798,0.2023
0.22,0.0,0.78,0.7351
0.0,0.663,0.337,-0.8347
0.033,0.109,0.859,-0.6124
0.0,0.0,1.0,0.0
0.136,0.252,0.613,-0.6486
0.0,0.474,0.526,-0.802
0.239,0.394,0.367,-0.7003
0.331,0.107,0.562,0.6124
0.056,0.216,0.728,-0.8126
0.0,0.0,1.0,0.0
0.0,0.691,0.309,-0.6682
0.027,0.066,0.907,-0.4019
0.0,0.062,0.938,-0.3182
0.053,0.174,0.774,-0.7506
0.044,0.121,0.835,-0.6486
0.273,0.227,0.5,0.1027
0.374,0.044,0.581,0.9217
0.0,0.0,1.0,0.0
0.0,0.357,0.643,-0.9313
0.147,0.157,0.696,-0.1027
0.183,0.077,0.741,0.5106
0.0,0.121,0.879,-0.5106
0.068,0.253,0.679,-0.8442
0.127,0.165,0.708,-0.2023
0.232,0.286,0.482,-0.1779
0.271,0.148,0.581,0.4404
0.097,0.094,0.808,0.024
0.0,0.179,0.821,-0.8006
0.136,0.0,0.864,0.7506
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.25,0.167,0.583,0.501
0.13,0.228,0.642,-0.8225
0.0,0.0,1.0,0.0
0.241,0.019,0.74,0.9353
0.134,0.0,0.866,0.7425
0.0,0.226,0.774,-0.8432
0.0,0.122,0.878,-0.7506
0.411,0.0,0.589,0.6344
0.199,0.277,0.524,-0.6124
0.101,0.096,0.803,0.0772
0.084,0.236,0.68,-0.5868
0.158,0.328,0.514,-0.743
0.162,0.06,0.778,0.7251
0.0,0.47,0.53,-0.9231
0.0,0.339,0.661,-0.884
0.0,0.388,0.612,-0.8221
0.156,0.148,0.696,0.0686
0.17,0.165,0.665,-0.4118
0.046,0.098,0.856,-0.3645
0.0,0.0,1.0,0.0
0.023,0.182,0.794,-0.8316
0.146,0.122,0.733,0.0891
0.0,0.0,1.0,0.0
0.242,0.091,0.668,0.8555
0.0,0.068,0.932,-0.3392
0.0,0.291,0.709,-0.8126
0.474,0.0,0.526,0.936
0.0,0.251,0.749,-0.7717
0.0,0.277,0.723,-0.8261
0.098,0.267,0.635,-0.6517
0.0,0.0,1.0,0.0
0.169,0.164,0.667,-0.1708
0.114,0.081,0.805,-0.128
0.201,0.0,0.799,0.8316
0.093,0.21,0.697,-0.7927
0.037,0.189,0.774,-0.743
0.0,0.0,1.0,0.0
0.052,0.243,0.705,-0.9118
0.0,0.302,0.698,-0.5984
0.247,0.0,0.753,0.3818
0.0,0.316,0.684,-0.5719
0.071,0.108,0.822,-0.3182
0.078,0.175,0.746,-0.7351
0.0,0.844,0.156,-0.8957
0.0,0.238,0.762,-0.8442
0.457,0.0,0.543,0.6369
0.084,0.339,0.577,-0.9754
0.111,0.032,0.857,0.5582
0.097,0.299,0.603,-0.9142
0.068,0.049,0.882,0.1872
0.0,0.0,1.0,0.0
0.0,0.108,0.892,-0.6249
0.113,0.137,0.75,-0.2206
0.085,0.085,0.83,0.0
0.0,0.5,0.5,-0.9325
0.0,0.065,0.935,-0.5267
0.218,0.203,0.579,0.1779
0.386,0.317,0.297,0.1779
0.0,0.449,0.551,-0.6908
0.0,0.0,1.0,0.0
0.076,0.192,0.732,-0.6486
0.401,0.0,0.599,0.5719
0.0,0.0,1.0,0.0
0.034,0.284,0.682,-0.8891
0.166,0.073,0.761,0.6705
0.125,0.088,0.786,0.128
0.0,0.0,1.0,0.0
0.134,0.196,0.67,-0.4939
0.0,0.64,0.36,-0.7964
0.0,0.238,0.762,-0.884
0.126,0.371,0.504,-0.7783
0.0,0.278,0.722,-0.8074
0.159,0.511,0.33,-0.7506
0.0,0.0,1.0,0.0
0.204,0.265,0.531,-0.3612
0.113,0.298,0.589,-0.9349
0.09,0.204,0.706,-0.8391
0.18,0.167,0.653,-0.3291
0.1,0.45,0.451,-0.98
0.029,0.0,0.971,0.0772
0.257,0.0,0.743,0.8225
0.0,0.0,1.0,0.0
0.0,0.203,0.797,-0.8126
0.0,0.0,1.0,0.0
0.085,0.403,0.511,-0.9042
0.0,0.156,0.844,-0.6124
0.163,0.294,0.543,-0.7003
0.0,0.0,1.0,0.0
0.274,0.059,0.667,0.7003
0.155,0.0,0.845,0.5667
0.0,0.0,1.0,0.0
0.034,0.267,0.699,-0.9366
0.073,0.398,0.529,-0.9313
0.171,0.0,0.829,0.5106
0.432,0.0,0.568,0.4215
0.278,0.0,0.722,0.4019
0.1,0.082,0.818,0.128
0.172,0.0,0.828,0.4019
0.0,0.21,0.79,-0.7269
0.105,0.349,0.545,-0.5719
0.248,0.239,0.514,0.0772
0.0,0.552,0.448,-0.5709
0.0,0.188,0.812,-0.7003
0.192,0.236,0.572,-0.8115
0.0,0.286,0.714,-0.34
0.0,0.51,0.49,-0.8074
0.0,0.0,1.0,0.0
0.0,0.467,0.533,-0.5423
0.0,0.653,0.347,-0.9062
0.063,0.212,0.725,-0.8316
0.292,0.0,0.708,0.9382
0.198,0.149,0.654,0.2098
0.1,0.225,0.675,-0.8086
0.064,0.204,0.732,-0.6808
0.0,0.186,0.814,-0.5859
0.129,0.066,0.805,0.3612
0.0,0.159,0.841,-0.7967
0.0,0.322,0.678,-0.5859
0.3,0.0,0.7,0.7824
0.204,0.159,0.637,0.1779
0.0,0.194,0.806,-0.7579
0.0,0.0,1.0,0.0
0.0,0.223,0.777,-0.6808
0.138,0.115,0.747,0.1027
0.0,0.184,0.816,-0.5574
0.118,0.175,0.708,-0.296
0.204,0.343,0.453,-0.5455
0.062,0.175,0.764,-0.6808
0.046,0.153,0.801,-0.6597
0.185,0.0,0.815,0.5267
0.0,0.552,0.448,-0.5719
0.123,0.364,0.512,-0.9432
0.101,0.294,0.605,-0.6983
0.103,0.156,0.741,-0.5719
0.172,0.184,0.644,-0.1027
0.0,0.0,1.0,0.0
0.123,0.044,0.833,0.296
0.182,0.08,0.738,0.5719
0.0,0.0,1.0,0.0
0.139,0.132,0.729,0.1027
0.087,0.162,0.751,-0.4404
0.058,0.245,0.697,-0.8834
0.0,0.0,1.0,0.0
0.102,0.268,0.631,-0.8467
0.147,0.298,0.555,-0.5868
0.0,0.262,0.738,-0.5994
0.073,0.097,0.829,-0.2484
0.0,0.392,0.608,-0.7003
0.0,0.24,0.76,-0.6249
0.145,0.0,0.855,0.34
0.201,0.211,0.588,-0.0516
0.067,0.209,0.724,-0.8173
0.072,0.0,0.928,0.2732
0.064,0.197,0.739,-0.5719
0.092,0.116,0.792,0.0772
0.0,0.364,0.636,-0.8225
0.128,0.232,0.64,-0.7236
0.06,0.157,0.783,-0.2732
0.143,0.095,0.763,0.4036
0.0,0.264,0.736,-0.6486
0.023,0.224,0.753,-0.9042
0.0,0.252,0.748,-0.9151
0.169,0.114,0.717,0.0387
0.0,0.108,0.892,-0.4877
0.394,0.0,0.606,0.0772
0.0,0.0,1.0,0.0
0.095,0.0,0.905,0.2732
0.0,0.0,1.0,0.0
0.0,0.272,0.728,-0.7964
0.0,0.0,1.0,0.0
0.155,0.493,0.352,-0.7003
0.137,0.17,0.693,-0.4215
0.108,0.108,0.785,0.0
0.042,0.188,0.77,-0.7745
0.0,0.0,1.0,0.0
0.129,0.098,0.772,-0.3612
0.134,0.243,0.623,-0.3532
0.176,0.239,0.585,-0.5106
0.076,0.252,0.672,-0.91
0.0,0.156,0.844,-0.5719
0.35,0.0,0.65,0.5106
0.0,0.683,0.317,-0.6486
0.06,0.108,0.831,-0.4404
0.0,0.425,0.575,-0.5719
0.223,0.418,0.359,-0.6544
0.0,0.0,1.0,0.0
0.383,0.155,0.462,0.6652
0.0,0.0,1.0,0.0
0.087,0.146,0.767,-0.1779
0.241,0.03,0.729,0.8448
0.0,0.0,1.0,0.0
0.253,0.22,0.527,0.4678
0.084,0.0,0.916,0.296
0.126,0.0,0.874,0.0772
0.115,0.135,0.75,-0.0666
0.099,0.0,0.901,0.4939
0.623,0.0,0.377,0.5106
0.0,0.17,0.83,-0.6249
0.0,0.299,0.701,-0.8689
0.029,0.325,0.646,-0.9226
0.107,0.131,0.761,-0.4019
0.167,0.0,0.833,0.4588
0.182,0.389,0.429,-0.5945
0.104,0.178,0.718,-0.6124
0.0,0.0,1.0,0.0
0.0,0.405,0.595,-0.5267
0.0,0.589,0.411,-0.6486
0.201,0.098,0.701,0.4939
0.065,0.15,0.785,-0.5719
0.134,0.178,0.688,-0.2732
0.039,0.267,0.694,-0.91
0.0,0.261,0.739,-0.6808
0.32,0.247,0.433,0.4019
0.174,0.0,0.826,0.5301
0.0,0.351,0.649,-0.8481
0.0,0.0,1.0,0.0
0.314,0.355,0.331,-0.128
0.116,0.247,0.637,-0.5423
0.086,0.0,0.914,0.128
0.0,0.0,1.0,0.0
0.0,0.438,0.562,-0.7906
0.109,0.059,0.832,0.4404
0.147,0.349,0.504,-0.7346
0.027,0.26,0.712,-0.8785
0.0,0.0,1.0,0.0
0.0,0.167,0.833,-0.7013
0.177,0.057,0.767,0.3818
0.0,0.0,1.0,0.0
0.0,0.231,0.769,-0.4023
0.0,0.345,0.655,-0.7003
0.0,0.35,0.65,-0.6486
0.0,0.07,0.93,-0.2732
0.088,0.03,0.882,0.4973
0.0,0.08,0.92,-0.0572
0.034,0.095,0.871,-0.5106
0.0,0.11,0.89,-0.4767
0.227,0.125,0.648,0.2944
0.0,0.518,0.482,-0.6486
0.14,0.51,0.35,-0.8153
0.0,0.324,0.676,-0.34
0.309,0.289,0.403,-0.1779
0.0,0.4,0.6,-0.6115
0.0,0.198,0.802,-0.8779
0.0,0.252,0.748,-0.5719
0.175,0.476,0.35,-0.6486
0.167,0.214,0.619,-0.7783
0.0,0.216,0.784,-0.8885
0.0,0.259,0.741,-0.7096
0.137,0.362,0.5,-0.6597
0.073,0.084,0.843,-0.1027
0.164,0.361,0.475,-0.4867
0.047,0.406,0.546,-0.9709
0.082,0.123,0.795,-0.3004
0.11,0.178,0.713,-0.6259
0.043,0.425,0.533,-0.8948
0.157,0.144,0.699,0.0772
0.0,0.511,0.489,-0.9493
0.0,0.377,0.623,-0.8347
0.0,0.555,0.445,-0.7178
0.038,0.0,0.962,0.1655
0.324,0.0,0.676,0.7351
0.0,0.167,0.833,-0.6808
0.095,0.223,0.682,-0.5267
0.067,0.395,0.538,-0.9041
0.0,0.0,1.0,0.0
0.0,0.263,0.737,-0.3612
0.025,0.409,0.566,-0.9786
0.0,0.289,0.711,-0.9001
0.12,0.306,0.573,-0.9246
0.0,0.133,0.867,-0.6369
0.0,0.05,0.95,-0.34
0.364,0.125,0.511,0.6369
0.245,0.114,0.641,0.4295
0.216,0.116,0.668,0.5423
0.09,0.331,0.579,-0.8173
0.092,0.136,0.772,-0.3765
0.0,0.0,1.0,0.0
0.049,0.418,0.533,-0.9563
0.138,0.192,0.67,-0.296
0.141,0.073,0.786,0.3612
0.037,0.088,0.876,-0.4215
0.0,0.0,1.0,0.0
0.277,0.0,0.723,0.6956
0.133,0.044,0.823,0.5267
0.0,0.684,0.316,-0.7579
0.0,0.0,1.0,0.0
0.135,0.0,0.865,0.3612
0.186,0.188,0.627,-0.2732
0.369,0.0,0.631,0.4767
0.046,0.245,0.709,-0.765
0.116,0.198,0.686,-0.7123
0.181,0.104,0.715,0.2856
0.0,0.0,1.0,0.0
0.0,0.364,0.636,-0.8999
0.0,0.4,0.6,-0.875
0.0,0.384,0.616,-0.6808
0.157,0.187,0.657,-0.1531
0.0,0.226,0.774,-0.5423
0.0,0.087,0.913,-0.6249
0.0,0.078,0.922,-0.4019
0.1,0.184,0.716,-0.6249
0.088,0.222,0.69,-0.802
0.161,0.373,0.466,-0.7783
0.189,0.162,0.649,0.2263
0.0,0.13,0.87,-0.5574
0.221,0.336,0.442,-0.3182
0.131,0.286,0.583,-0.8542
0.085,0.364,0.551,-0.9023
0.235,0.102,0.664,0.4588
0.0,0.542,0.458,-0.7964
0.056,0.262,0.681,-0.9022
0.0,0.454,0.546,-0.7677
0.269,0.09,0.641,0.8894
0.093,0.473,0.433,-0.9081
0.078,0.0,0.922,0.1531
0.065,0.19,0.745,-0.617
0.14,0.163,0.697,-0.3146
0.196,0.33,0.474,-0.6433
0.105,0.059,0.836,-0.0772
0.0,0.0,1.0,0.0
0.0,0.321,0.679,-0.8214
0.0,0.0,1.0,0.0
0.0,0.216,0.784,-0.6597
0.035,0.098,0.867,-0.5106
0.133,0.366,0.501,-0.7629
0.269,0.183,0.548,0.2961
0.0,0.23,0.77,-0.5542
0.149,0.334,0.517,-0.5664
0.0,0.194,0.806,-0.5574
0.133,0.329,0.538,-0.8201
0.119,0.243,0.638,-0.8914
0.083,0.257,0.66,-0.743
0.042,0.157,0.801,-0.743
0.039,0.118,0.843,-0.5106
0.0,0.262,0.738,-0.8176
0.105,0.14,0.755,-0.0772
0.0,0.05,0.95,-0.0516
0.222,0.064,0.714,0.2732
0.225,0.3,0.474,-0.2382
0.0,0.0,1.0,0.0
0.0,0.286,0.714,-0.7783
0.0,0.882,0.118,-0.8162
0.0,0.0,1.0,0.0
0.088,0.0,0.912,0.4019
0.0,0.0,1.0,0.0
0.0,0.423,0.577,-0.9462
0.107,0.27,0.622,-0.8225
0.0,0.467,0.533,-0.5423
0.092,0.061,0.847,0.1779
0.21,0.283,0.507,-0.25
0.413,0.0,0.587,0.2755
0.219,0.17,0.611,0.4391
0.086,0.32,0.593,-0.836
0.0,0.079,0.921,-0.6369
0.0,0.128,0.872,-0.6486
0.0,0.388,0.612,-0.8225
0.046,0.15,0.804,-0.7717
0.057,0.078,0.865,-0.25
0.0,0.608,0.392,-0.4767
0.0,0.335,0.665,-0.9643
0.0,0.095,0.905,-0.296
0.114,0.064,0.822,0.2732
0.0,0.0,1.0,0.0
0.12,0.143,0.737,-0.4215
0.0,0.388,0.612,-0.5859
0.074,0.216,0.71,-0.719
0.0,0.0,1.0,0.0
0.0,0.241,0.759,-0.5859
0.19,0.156,0.654,-0.1082
0.041,0.359,0.601,-0.9618
0.0,0.303,0.697,-0.7269
0.222,0.049,0.729,0.7411
0.031,0.125,0.843,-0.5994
0.089,0.269,0.642,-0.7096
0.068,0.356,0.576,-0.7579
0.0,0.0,1.0,0.0
0.236,0.076,0.688,0.7579
0.074,0.326,0.6,-0.7543
0.112,0.121,0.768,-0.128
0.101,0.089,0.81,0.1154
0.15,0.136,0.714,0.1531
0.189,0.08,0.731,0.5106
0.072,0.16,0.768,-0.7351
0.235,0.262,0.503,-0.4215
0.221,0.314,0.465,-0.5267
0.0,0.143,0.857,-0.3252
0.051,0.147,0.803,-0.6705
0.0,0.316,0.684,-0.8126
0.0,0.273,0.727,-0.3875
0.151,0.0,0.849,0.431
0.0,0.186,0.814,-0.7672
0.051,0.083,0.866,-0.2023
0.0,0.0,1.0,0.0
0.0,0.176,0.824,-0.8402
0.0,0.559,0.441,-0.5859
0.161,0.194,0.645,-0.2828
0.0,0.244,0.756,-0.8222
0.0,0.462,0.538,-0.6486
0.0,0.248,0.752,-0.5106
0.133,0.0,0.867,0.3182
0.0,0.193,0.807,-0.8126
0.0,0.366,0.634,-0.9201
0.031,0.404,0.565,-0.9349
0.262,0.215,0.523,-0.0516
0.0,0.462,0.538,-0.6486
0.157,0.185,0.658,-0.5638
0.0,0.258,0.742,-0.8126
0.449,0.0,0.551,0.6908
0.218,0.149,0.633,0.296
0.0,0.324,0.676,-0.34
0.08,0.111,0.809,-0.4627
0.0,0.084,0.916,-0.2755
0.0,0.24,0.76,-0.5773
0.129,0.156,0.714,-0.1531
0.054,0.22,0.726,-0.7964
0.167,0.0,0.833,0.4215
0.0,0.323,0.677,-0.6486
0.0,0.0,1.0,0.0
0.055,0.253,0.692,-0.743
0.0,0.128,0.872,-0.7184
0.0,0.049,0.951,-0.3182
0.325,0.123,0.552,0.6808
0.091,0.247,0.662,-0.6393
0.0,0.261,0.739,-0.9201
0.087,0.075,0.838,-0.0772
0.066,0.255,0.679,-0.7845
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.076,0.0,0.924,0.3182
0.106,0.081,0.813,-0.1027
0.0,0.595,0.405,-0.6597
0.08,0.251,0.669,-0.91
0.311,0.329,0.359,-0.0772
0.061,0.223,0.716,-0.8174
0.086,0.578,0.336,-0.8818
0.242,0.161,0.597,0.294
0.137,0.225,0.638,-0.5994
0.032,0.173,0.795,-0.6757
0.149,0.403,0.448,-0.6258
0.141,0.33,0.529,-0.6486
0.066,0.379,0.555,-0.8751
0.286,0.0,0.714,0.5574
0.206,0.151,0.643,0.1779
0.0,0.183,0.817,-0.8555
0.0,0.231,0.769,-0.3412
0.0,0.306,0.694,-0.296
0.147,0.28,0.573,-0.4019
0.0,0.0,1.0,0.0
0.552,0.0,0.448,0.4019
0.152,0.09,0.757,0.2003
0.296,0.0,0.704,0.7096
0.0,0.538,0.462,-0.9619
0.314,0.0,0.686,0.4939
0.045,0.153,0.802,-0.6808
0.0,0.32,0.68,-0.7906
0.0,0.56,0.44,-0.6249
0.0,0.094,0.906,-0.4404
0.087,0.243,0.67,-0.743
0.304,0.37,0.326,-0.1531
0.0,0.508,0.492,-0.6369
0.081,0.236,0.683,-0.8555
0.0,0.571,0.429,-0.6115
0.183,0.069,0.748,0.6249
0.16,0.053,0.786,0.5106
0.044,0.239,0.717,-0.7096
0.213,0.0,0.787,0.6597
0.0,0.415,0.585,-0.7964
0.079,0.099,0.822,0.0119
0.0,0.363,0.637,-0.6115
0.0,0.0,1.0,0.0
0.22,0.209,0.571,-0.184
0.0,0.0,1.0,0.0
0.14,0.417,0.443,-0.7391
0.0,0.359,0.641,-0.4215
0.302,0.0,0.698,0.4939
0.049,0.063,0.888,-0.09
0.0,0.217,0.783,-0.8625
0.285,0.304,0.412,0.1776
0.0,0.0,1.0,0.0
0.0,0.498,0.502,-0.9313
0.0,0.547,0.453,-0.9403
0.0,0.683,0.317,-0.6486
0.212,0.108,0.68,0.4767
0.0,0.34,0.66,-0.5574
0.111,0.399,0.49,-0.9313
0.0,0.205,0.795,-0.5574
0.0,0.272,0.728,-0.6249
0.093,0.156,0.751,-0.6222
0.0,0.0,1.0,0.0
0.041,0.356,0.603,-0.9443
0.0,0.533,0.467,-0.8402
0.372,0.0,0.628,0.7269
0.449,0.083,0.468,0.9231
0.036,0.078,0.886,-0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.04,0.188,0.772,-0.7003
0.0,0.16,0.84,-0.6705
0.1,0.0,0.9,0.25
0.186,0.213,0.6,-0.204
0.0,0.321,0.679,-0.9584
0.0,0.355,0.645,-0.765
0.065,0.139,0.796,-0.3612
0.0,0.174,0.826,-0.7264
0.245,0.0,0.755,0.0772
0.0,0.229,0.771,-0.8591
0.146,0.0,0.854,0.7717
0.199,0.0,0.801,0.5719
0.0,0.282,0.718,-0.8131
0.0,0.0,1.0,0.0
0.0,0.63,0.37,-0.6249
0.0,0.388,0.612,-0.5859
0.215,0.08,0.705,0.4939
0.103,0.053,0.844,0.34
0.263,0.559,0.178,-0.875
0.347,0.0,0.653,0.8176
0.251,0.191,0.558,0.5859
0.051,0.399,0.55,-0.9128
0.0,0.348,0.652,-0.6597
0.0,0.441,0.559,-0.9274
0.142,0.083,0.775,0.296
0.27,0.383,0.348,-0.3182
0.196,0.169,0.636,-0.0062
0.096,0.124,0.78,-0.1531
0.137,0.0,0.863,0.6945
0.312,0.197,0.492,0.659
0.127,0.162,0.711,-0.1779
0.09,0.0,0.91,0.3535
0.094,0.095,0.811,-0.0207
0.0,0.0,1.0,0.0
0.1,0.33,0.571,-0.7391
0.0,0.132,0.868,-0.21
0.203,0.211,0.586,-0.0352
0.18,0.17,0.65,0.0516
0.0,0.0,1.0,0.0
0.252,0.0,0.748,0.4019
0.171,0.352,0.476,-0.4404
0.037,0.159,0.804,-0.7344
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.145,0.21,0.645,-0.2023
0.109,0.097,0.795,0.1531
0.0,0.431,0.569,-0.9741
0.227,0.0,0.773,0.6486
0.226,0.0,0.774,0.765
0.0,0.343,0.657,-0.6908
0.036,0.212,0.752,-0.8074
0.106,0.317,0.577,-0.9517
0.043,0.17,0.787,-0.8316
0.0,0.552,0.448,-0.5719
0.136,0.212,0.652,-0.34
0.235,0.294,0.471,-0.3612
0.145,0.074,0.781,0.4404
0.0,0.212,0.788,-0.5423
0.222,0.076,0.702,0.9081
0.372,0.0,0.628,0.5719
0.0,0.481,0.519,-0.7579
0.127,0.161,0.712,-0.2263
0.0,0.444,0.556,-0.7506
0.184,0.206,0.609,-0.34
0.428,0.0,0.572,0.4585
0.0,0.259,0.741,-0.7096
0.0,0.087,0.913,-0.296
0.0,0.29,0.71,-0.8481
0.0,0.47,0.53,-0.9081
0.0,0.475,0.525,-0.8765
0.175,0.075,0.75,0.6249
0.0,0.527,0.473,-0.836
0.0,0.0,1.0,0.0
0.0,0.595,0.405,-0.6597
0.032,0.255,0.713,-0.93
0.0,0.0,1.0,0.0
0.139,0.236,0.626,-0.5529
0.097,0.37,0.533,-0.9231
0.0,0.0,1.0,0.0
0.0,0.185,0.815,-0.8807
0.0,0.212,0.788,-0.5423
0.0,0.286,0.714,-0.4939
0.125,0.217,0.658,-0.4215
0.0,0.154,0.846,-0.6461
0.088,0.234,0.679,-0.8324
0.0,0.101,0.899,-0.5859
0.0,0.335,0.665,-0.762
0.0,0.171,0.829,-0.7506
0.0,0.0,1.0,0.0
0.0,0.474,0.526,-0.3818
0.0,0.199,0.801,-0.8641
0.246,0.0,0.754,0.9013
0.0,0.538,0.462,-0.5423
0.115,0.106,0.779,0.3171
0.0,0.286,0.714,-0.6124
0.085,0.117,0.798,-0.0541
0.113,0.081,0.806,0.1295
0.351,0.242,0.407,0.872
0.127,0.031,0.842,0.6497
0.155,0.151,0.694,-0.2263
0.077,0.213,0.71,-0.6597
0.0,0.206,0.794,-0.5994
0.0,0.189,0.811,-0.5423
0.178,0.267,0.556,-0.2023
0.348,0.0,0.652,0.5859
0.0,0.202,0.798,-0.836
0.0,0.452,0.548,-0.5106
0.364,0.3,0.336,0.3642
0.063,0.189,0.748,-0.8195
0.121,0.078,0.801,0.2255
0.0,0.121,0.879,-0.5719
0.0,0.266,0.734,-0.6908
0.0,0.0,1.0,0.0
0.0,0.4,0.6,-0.6115
0.0,0.14,0.86,-0.7184
0.0,0.177,0.823,-0.6486
0.229,0.129,0.643,0.4588
0.333,0.0,0.667,0.3597
0.177,0.125,0.698,0.513
0.0,0.371,0.629,-0.7089
0.13,0.0,0.87,0.5106
0.121,0.0,0.879,0.4404
0.0,0.167,0.833,-0.34
0.0,0.0,1.0,0.0
0.0,0.487,0.513,-0.5859
0.093,0.052,0.855,0.2732
0.173,0.071,0.756,0.5719
0.0,0.118,0.882,-0.5984
0.148,0.0,0.852,0.3818
0.0,0.632,0.368,-0.8625
0.215,0.375,0.41,-0.7261
0.115,0.24,0.645,-0.821
0.0,0.664,0.336,-0.836
0.0,0.612,0.388,-0.836
0.181,0.23,0.589,-0.7716
0.0,0.25,0.75,-0.4588
0.0,0.0,1.0,0.0
0.0,0.137,0.863,-0.3612
0.112,0.206,0.682,-0.5147
0.135,0.0,0.865,0.4215
0.0,0.241,0.759,-0.6652
0.106,0.0,0.894,0.2263
0.188,0.0,0.812,0.7964
0.054,0.0,0.946,0.3182
0.067,0.237,0.696,-0.81
0.32,0.11,0.571,0.9192
0.09,0.642,0.269,-0.9477
0.0,0.27,0.73,-0.8126
0.1,0.223,0.677,-0.8222
0.0,0.401,0.599,-0.6887
0.0,0.0,1.0,0.0
0.036,0.527,0.437,-0.9584
0.175,0.229,0.596,-0.5984
0.0,0.272,0.728,-0.6808
0.231,0.0,0.769,0.2732
0.185,0.254,0.562,-0.8689
0.142,0.174,0.685,-0.0772
0.0,0.306,0.694,-0.8176
0.064,0.414,0.522,-0.9688
0.205,0.0,0.795,0.4754
0.06,0.155,0.786,-0.6124
0.103,0.082,0.816,0.0464
0.214,0.155,0.63,0.1027
0.035,0.289,0.677,-0.9468
0.213,0.304,0.483,-0.4404
0.144,0.071,0.785,0.4596
0.168,0.232,0.6,-0.3384
0.118,0.191,0.691,-0.4201
0.019,0.181,0.801,-0.8655
0.15,0.178,0.672,-0.4019
0.154,0.074,0.772,0.3182
0.0,0.239,0.761,-0.9186
0.07,0.334,0.596,-0.7906
0.209,0.0,0.791,0.4404
0.0,0.267,0.733,-0.8807
0.054,0.128,0.817,-0.4404
0.0,0.099,0.901,-0.3182
0.118,0.094,0.788,0.0258
0.251,0.0,0.749,0.7479
0.054,0.532,0.414,-0.9549
0.0,0.308,0.692,-0.7096
